terminal_id,tanggal,jumlah_kontainer,NON MITA,MITA,HIJAU,MERAH,KUNING,NON,BORDER,POST-BORDER,BORDER_POST-BORDER,lartas N,lartas Y,lartas NA,KARANTINA TUMBUHAN,KARANTINA HEWAN,KARANTINA IKAN,PRENO,NON_PRENO,avg_dt
JICT,2020-01-06,1486,1084,402,1365,99,22,766,351,349,20,1115,371,1374,75,24,13,380,1106,3.04
JICT,2020-01-07,1566,1189,377,1390,164,12,810,178,566,12,1376,190,1509,48,8,1,592,974,3.26
JICT,2020-01-08,1621,1111,510,1456,139,26,832,246,520,23,1352,269,1534,81,2,4,923,698,2.71
JICT,2020-01-09,1096,859,237,1002,79,15,470,312,296,18,766,330,1067,11,8,10,585,511,2.84
JICT,2020-01-10,520,447,73,368,124,28,292,94,128,6,420,100,478,32,9,1,174,346,5.60
JICT,2020-01-11,672,613,59,579,88,5,259,67,326,20,585,87,631,34,1,6,101,571,5.09
JICT,2020-01-12,941,796,144,883,52,6,442,156,299,44,741,200,834,96,11,0,40,901,4.22
JICT,2020-01-13,1328,1105,223,1064,204,60,736,200,347,45,1083,245,1201,79,41,7,167,1161,4.25
JICT,2020-01-14,1383,810,573,1271,102,10,461,96,785,41,1246,137,1314,59,9,1,944,439,2.47
JICT,2020-01-15,3129,2489,640,2895,192,42,1564,336,1170,59,2734,395,2960,156,4,9,1584,1545,2.41
JICT,2020-01-16,1966,1475,491,1799,136,31,686,657,555,68,1241,725,1891,20,38,17,1157,809,2.35
JICT,2020-01-17,1892,1574,318,1711,145,36,875,273,700,44,1575,317,1670,179,35,8,943,949,3.00
JICT,2020-01-18,2475,1797,678,2335,120,20,895,691,804,85,1699,776,2437,24,9,5,1403,1072,2.70
JICT,2020-01-19,420,214,206,415,5,0,151,132,135,2,286,134,295,112,13,0,123,297,2.99
JICT,2020-01-20,1073,867,206,872,155,46,557,117,387,12,944,129,1025,13,23,12,243,830,3.65
JICT,2020-01-21,1633,1201,432,1477,141,15,719,163,585,166,1304,329,1553,80,0,0,699,934,2.95
JICT,2020-01-22,1163,736,427,1096,59,8,597,304,235,27,832,331,1148,13,2,0,653,510,2.15
JICT,2020-01-23,1893,1203,690,1722,143,28,720,312,820,41,1540,353,1690,147,56,0,1230,663,2.53
JICT,2020-01-24,1459,1270,189,1172,195,92,913,148,362,36,1275,184,1388,37,34,0,869,590,3.37
JICT,2020-01-25,443,201,242,438,5,0,182,127,133,1,315,128,441,2,0,0,204,239,2.68
JICT,2020-01-26,921,690,231,885,34,2,257,288,292,84,549,372,719,173,29,0,160,761,3.88
JICT,2020-01-27,1717,1500,217,1394,253,70,988,307,400,22,1388,329,1650,54,11,2,505,1212,3.55
JICT,2020-01-28,1205,1008,197,1072,124,9,556,139,501,9,1057,148,1100,92,11,2,578,627,3.18
JICT,2020-01-29,1099,840,259,984,99,16,503,140,446,10,949,150,1051,32,5,11,568,531,2.70
JICT,2020-01-30,1674,1293,381,1543,112,19,676,565,412,21,1088,586,1655,9,8,2,1087,587,2.55
JICT,2020-01-31,2933,2441,491,2713,174,46,1285,688,925,35,2210,723,2659,260,14,0,1940,993,2.59
JICT,2020-02-01,1501,763,738,1473,20,8,348,375,767,11,1115,386,1338,156,3,4,710,791,2.67
JICT,2020-02-02,1055,633,422,1029,17,9,358,210,473,14,831,224,951,100,4,0,574,481,2.23
JICT,2020-02-03,1030,776,254,969,57,4,354,204,419,53,773,257,871,102,57,0,371,659,3.03
JICT,2020-02-04,2291,1877,414,2064,191,36,1210,346,690,45,1900,391,2110,173,2,6,1143,1148,4.17
JICT,2020-02-05,1257,1002,255,1131,111,15,634,208,369,46,1003,254,1174,67,8,8,499,758,4.36
JICT,2020-02-06,1288,1082,206,1165,118,5,391,147,741,9,1132,156,1236,41,2,9,661,627,3.73
JICT,2020-02-07,847,576,271,809,38,0,335,317,190,5,525,322,690,134,15,8,435,412,2.50
JICT,2020-02-08,880,639,241,861,15,4,439,223,193,25,632,248,770,94,16,0,296,584,3.19
JICT,2020-02-09,595,409,186,578,16,1,275,143,175,2,450,145,592,0,0,3,134,461,1.98
JICT,2020-02-10,292,234,58,284,7,1,215,35,42,0,257,35,287,2,2,1,38,254,1.95
JICT,2020-02-11,266,96,170,266,0,0,111,28,126,1,237,29,265,0,0,1,95,171,3.97
JICT,2020-02-12,305,215,90,297,8,0,134,40,127,4,261,44,285,18,2,0,117,188,2.30
JICT,2020-02-13,1697,1319,378,1633,61,3,651,597,340,109,975,722,1519,143,33,2,950,747,1.90
JICT,2020-02-14,1394,1095,299,1277,107,10,595,131,666,2,1261,133,1286,106,1,1,849,545,2.33
JICT,2020-02-15,1205,690,515,1175,29,1,339,435,395,36,734,471,1087,70,46,2,811,394,1.88
JICT,2020-02-16,1141,594,547,1120,20,1,333,445,333,30,666,475,935,144,62,0,334,807,1.84
JICT,2020-02-17,160,117,43,158,2,0,79,32,49,0,128,32,157,3,0,0,57,103,1.78
JICT,2020-02-18,257,168,89,250,7,0,119,94,44,0,163,94,247,6,0,4,172,85,1.79
JICT,2020-02-19,1711,1376,335,1660,48,3,600,572,397,142,997,714,1653,38,19,1,744,967,2.06
JICT,2020-02-20,861,729,132,798,59,4,258,118,481,4,739,122,806,51,4,0,665,196,1.45
JICT,2020-02-21,1025,537,488,1020,5,0,207,611,167,40,374,651,752,222,47,4,497,528,2.12
JICT,2020-02-22,2769,2232,537,2696,72,1,616,882,1122,149,1724,1045,2469,252,25,23,1264,1505,2.85
JICT,2020-02-23,1303,762,541,1293,10,0,214,624,417,48,631,672,1033,217,53,0,559,744,2.10
JICT,2020-02-24,564,325,239,563,1,0,331,152,64,17,395,169,552,11,1,0,288,276,2.78
JICT,2020-02-25,259,145,114,249,8,2,137,39,83,0,220,39,253,4,0,2,155,104,2.44
JICT,2020-02-26,1331,1035,296,1279,38,14,522,201,544,64,1066,265,1227,34,32,38,578,753,1.92
JICT,2020-02-27,1602,1122,480,1531,70,1,468,780,305,49,773,829,1413,189,0,0,876,726,1.89
JICT,2020-02-28,1509,874,635,1462,35,12,374,831,160,144,534,975,1232,138,139,0,973,536,2.11
JICT,2020-02-29,2041,1629,412,1981,47,13,690,510,536,305,1226,815,1906,91,37,7,1291,750,2.38
JICT,2020-03-01,321,181,140,314,6,1,103,141,48,29,151,170,290,5,25,1,70,251,2.50
JICT,2020-03-02,460,353,107,432,23,5,181,27,77,175,258,202,451,3,2,4,223,237,2.16
JICT,2020-03-03,1543,1111,432,1463,76,4,857,229,227,230,1084,459,1482,57,1,3,850,693,1.74
JICT,2020-03-04,727,456,271,698,26,3,259,249,151,68,410,317,626,62,38,1,356,371,1.64
JICT,2020-03-05,1888,1357,531,1798,73,17,961,560,284,83,1245,643,1803,59,26,0,997,891,2.02
JICT,2020-03-06,2320,1835,485,2224,91,5,752,872,295,401,1047,1273,1821,329,148,22,1272,1048,2.31
JICT,2020-03-07,3112,2125,987,3009,90,13,1001,1385,505,221,1506,1606,2880,199,31,2,1759,1353,2.27
JICT,2020-03-08,560,430,130,505,55,0,170,198,99,93,269,291,439,121,0,0,112,448,3.32
JICT,2020-03-09,2006,1215,791,1974,27,5,711,873,277,145,988,1018,1641,204,143,18,698,1308,1.94
JICT,2020-03-10,2474,1926,548,2336,107,31,1307,383,431,353,1738,736,2298,136,34,6,1141,1333,1.86
JICT,2020-03-11,1556,977,579,1476,70,10,732,568,217,39,949,607,1415,136,3,2,778,778,2.04
JICT,2020-03-12,1193,1007,186,1096,78,19,683,229,154,127,837,356,1153,25,15,0,739,454,2.23
JICT,2020-03-13,1484,1268,216,1377,100,7,763,415,221,85,984,500,1156,301,27,0,762,722,2.71
JICT,2020-03-14,1497,1134,363,1446,43,8,276,847,297,77,573,924,1242,176,79,0,749,748,2.26
JICT,2020-03-15,1414,1060,354,1378,28,8,408,607,266,133,674,740,1337,72,5,0,580,834,2.37
JICT,2020-03-16,1977,1179,798,1901,60,16,804,731,363,79,1167,810,1784,172,7,14,692,1285,1.91
JICT,2020-03-17,997,795,202,908,65,24,551,214,197,35,748,249,940,52,0,5,588,409,2.40
JICT,2020-03-18,1453,1157,296,1310,127,16,661,509,180,103,841,612,1388,27,20,18,712,741,2.93
JICT,2020-03-19,624,450,174,617,4,3,194,222,96,112,290,334,588,1,35,0,259,365,4.20
JICT,2020-03-20,1674,1361,313,1617,48,9,491,916,201,66,664,1010,1248,335,91,0,924,750,2.61
JICT,2020-03-21,2369,1701,668,2241,103,25,972,696,545,156,1505,864,2192,158,19,0,1222,1147,3.13
JICT,2020-03-22,3014,2380,634,2878,119,17,1021,954,810,229,1827,1187,2699,295,20,0,1154,1860,3.03
JICT,2020-03-23,1461,955,506,1394,60,7,743,452,198,68,940,521,1224,172,65,0,544,917,2.85
JICT,2020-03-24,2023,1696,327,1871,110,42,899,729,348,47,1247,776,1772,201,48,2,897,1126,3.31
JICT,2020-03-25,2400,1846,554,2237,113,50,1184,677,464,75,1646,754,2242,122,31,5,712,1688,3.84
JICT,2020-03-26,1920,1549,371,1830,58,32,856,570,336,158,1192,728,1781,51,80,8,417,1503,3.95
JICT,2020-03-27,1545,1235,310,1437,82,26,760,496,236,53,996,549,1278,235,24,8,664,881,3.07
JICT,2020-03-28,2256,1286,970,2196,46,14,372,1423,211,250,565,1691,1819,273,161,3,1081,1175,2.33
JICT,2020-03-29,1152,866,286,1106,46,0,232,614,210,96,442,710,995,89,40,28,449,703,2.39
JICT,2020-03-30,1047,720,327,988,39,20,421,367,219,40,640,407,854,140,53,0,331,716,3.16
JICT,2020-03-31,1353,1167,186,1297,53,3,642,538,166,7,808,545,1202,144,7,0,540,813,2.78
JICT,2020-04-01,2198,1795,403,2174,21,3,1159,554,425,60,1584,614,2001,163,2,32,893,1305,2.62
JICT,2020-04-02,1012,772,240,1010,0,2,641,225,142,4,783,229,992,12,1,7,451,561,3.09
JICT,2020-04-03,2225,1767,458,2219,6,0,640,1075,372,138,1012,1213,1748,361,111,5,525,1700,4.02
JICT,2020-04-04,2953,2096,857,2953,0,0,871,1117,578,387,1449,1504,2694,223,15,21,1419,1534,3.18
JICT,2020-04-05,2157,1765,392,2157,0,0,801,808,522,26,1323,834,1942,179,21,15,498,1659,3.31
JICT,2020-04-06,1919,1411,508,1919,0,0,818,705,349,47,1167,752,1586,261,70,2,462,1457,2.93
JICT,2020-04-07,2694,1961,733,2694,0,0,992,1263,411,28,1403,1291,2431,249,7,7,1419,1275,2.49
JICT,2020-04-08,2182,1275,907,2182,0,0,635,1111,330,106,965,1217,1922,201,33,26,975,1207,2.63
JICT,2020-04-09,2301,1615,686,2301,0,0,1007,866,331,97,1338,963,2255,20,4,22,1148,1153,2.93
JICT,2020-04-10,739,336,403,739,0,0,285,364,26,64,311,428,613,45,80,1,228,511,2.69
JICT,2020-04-11,1825,1381,444,1825,0,0,641,613,525,46,1166,659,1628,186,3,8,568,1257,3.65
JICT,2020-04-12,2523,1621,902,2523,0,0,471,1261,419,372,890,1633,2194,227,81,21,531,1992,3.09
JICT,2020-04-13,883,580,303,883,0,0,379,260,237,7,616,267,855,27,1,0,266,617,2.91
JICT,2020-04-14,2110,1447,663,2110,0,0,1152,580,353,25,1505,605,2062,20,8,20,811,1299,2.75
JICT,2020-04-15,1839,1392,447,1839,0,0,862,484,470,23,1332,507,1676,124,14,25,937,902,2.54
JICT,2020-04-16,2397,1654,742,2397,0,0,1061,862,337,137,1398,999,2087,220,55,35,1493,904,2.00
JICT,2020-04-17,2161,1499,661,2161,0,0,645,927,388,201,1033,1128,1930,139,87,5,965,1196,3.13
JICT,2020-04-18,2772,1748,1022,2772,0,0,595,1257,434,486,1029,1743,2457,277,33,5,1622,1150,2.72
JICT,2020-04-19,1677,1400,275,1677,0,0,604,675,318,80,922,755,1340,284,41,12,517,1160,3.20
JICT,2020-04-20,955,510,445,955,0,0,308,449,165,33,473,482,741,167,47,0,304,651,2.45
JICT,2020-04-21,706,445,261,706,0,0,299,250,154,3,453,253,591,81,32,2,304,402,2.34
JICT,2020-04-22,2831,1910,921,2831,0,0,1195,934,395,307,1590,1241,2696,114,4,17,1196,1635,3.39
JICT,2020-04-23,1386,938,448,1386,0,0,483,602,239,62,722,664,1156,164,59,7,781,605,2.43
JICT,2020-04-24,1702,1233,469,1702,0,0,782,481,335,104,1117,585,1583,92,21,6,939,763,2.94
JICT,2020-04-25,2302,1520,782,2302,0,0,420,1041,295,546,715,1587,2117,89,89,7,1661,641,2.00
JICT,2020-04-26,1211,1065,146,1211,0,0,548,303,275,85,823,388,1037,163,1,10,459,752,2.49
JICT,2020-04-27,1047,767,280,1047,0,0,472,248,319,8,791,256,977,39,26,5,445,602,2.99
JICT,2020-04-28,913,644,269,913,0,0,443,267,186,17,629,284,893,8,0,12,501,412,2.82
JICT,2020-04-29,2365,1496,869,2365,0,0,777,1029,367,192,1134,1231,2155,161,47,2,897,1468,3.39
JICT,2020-04-30,2025,1681,344,2025,0,0,1160,391,354,120,1514,511,1880,41,104,0,1090,935,3.95
JICT,2020-05-01,2719,1949,770,2719,0,0,721,959,937,102,1648,1071,2406,206,91,16,1093,1626,3.72
JICT,2020-05-02,2194,1352,842,2194,0,0,423,1313,340,118,763,1431,1991,167,30,6,709,1485,2.83
JICT,2020-05-03,299,249,50,299,0,0,95,133,68,3,163,136,238,57,2,2,56,243,3.55
JICT,2020-05-04,1059,724,335,1059,0,0,413,314,234,98,647,412,973,77,9,0,266,793,4.35
JICT,2020-05-05,1406,1172,234,1406,0,0,734,448,192,32,926,480,1255,138,3,10,511,895,3.03
JICT,2020-05-06,1380,997,383,1380,0,0,667,367,298,48,965,415,1249,98,23,10,652,728,2.56
JICT,2020-05-07,923,694,229,923,0,0,513,277,111,22,624,299,912,3,8,0,567,356,2.18
JICT,2020-05-08,248,174,74,248,0,0,118,51,54,25,172,76,219,16,13,0,73,175,3.77
JICT,2020-05-09,978,763,215,978,0,0,317,374,173,114,490,488,756,136,73,13,181,797,3.02
JICT,2020-05-10,835,632,203,835,0,0,321,239,200,75,521,314,660,129,44,2,59,776,3.22
JICT,2020-05-11,1221,899,321,1221,0,0,594,356,230,41,821,400,1064,124,25,8,185,1036,2.92
JICT,2020-05-12,911,653,258,911,0,0,445,278,158,30,603,308,894,14,3,0,439,472,2.24
JICT,2020-05-13,1846,1459,386,1846,0,0,834,699,260,53,1094,752,1679,126,35,6,935,911,1.90
JICT,2020-05-14,450,283,167,450,0,0,220,151,60,19,280,170,410,29,4,7,274,176,1.70
JICT,2020-05-15,556,112,444,556,0,0,92,259,125,80,217,339,455,11,90,0,210,346,1.68
JICT,2020-05-16,1901,1137,764,1901,0,0,566,859,377,99,943,958,1664,125,35,77,1050,851,2.26
JICT,2020-05-17,948,572,376,948,0,0,208,533,186,21,394,554,754,159,28,7,296,652,2.01
JICT,2020-05-18,1113,425,688,1113,0,0,260,421,402,30,662,451,949,91,68,5,313,800,1.85
JICT,2020-05-19,605,468,137,605,0,0,205,261,137,2,342,263,553,49,2,1,329,276,3.11
JICT,2020-05-20,765,568,197,765,0,0,137,474,132,22,269,496,662,53,25,25,519,246,1.98
JICT,2020-05-21,288,237,51,288,0,0,96,140,36,16,132,156,231,52,5,0,31,257,5.29
JICT,2020-05-22,312,300,12,312,0,0,70,12,230,0,300,12,310,2,0,0,236,76,1.91
JICT,2020-05-25,450,272,178,450,0,0,169,215,30,36,199,251,416,9,23,2,19,431,3.02
JICT,2020-05-26,309,230,79,309,0,0,109,133,66,1,175,134,229,77,3,0,39,270,2.39
JICT,2020-05-27,699,459,240,699,0,0,207,332,70,90,277,422,606,9,84,0,410,289,1.35
JICT,2020-05-28,466,166,300,466,0,0,123,325,14,4,137,329,443,17,6,0,358,108,0.80
JICT,2020-05-29,425,222,203,425,0,0,77,231,95,22,172,253,329,70,26,0,191,234,1.02
JICT,2020-05-30,414,231,183,414,0,0,101,229,61,23,162,252,386,6,22,0,363,51,0.63
JICT,,14650,11031,3619,12795,1264,591,5267,4542,4384,457,9254,5396,13080,1186,303,81,6114,8536,3.85
